date,ward_id,chlorine_level,bacteria_count
2023-10-02,13,0.36,18
2023-10-03,13,0.67,17
2023-10-04,13,0.42,22
2023-10-05,13,0.34,22
2023-10-06,13,0.91,15
2023-10-07,13,0.48,14
2023-10-08,13,0.55,21
2023-10-09,13,0.52,16
2023-10-10,13,0.33,20
2023-10-11,13,0.42,21
2023-10-12,13,0.25,14
2023-10-13,13,0.28,18
2023-10-14,13,0.33,19
2023-10-15,13,0.09,20
2023-10-16,13,0.41,17
2023-10-17,13,0.35,19
2023-10-18,13,0.5,14
2023-10-19,13,0.64,14
2023-10-20,13,0.75,17
2023-10-21,13,0.7,28
2023-10-22,13,0.93,26
2023-10-23,13,0.53,18
2023-10-24,13,0.67,25
2023-10-25,13,0.4,20
2023-10-26,13,0.61,21
2023-10-27,13,0.57,20
2023-10-28,13,0.26,11
2023-10-29,13,0.85,15
2023-10-30,13,0.13,18
2023-10-31,13,0.73,20
2023-11-01,13,0.49,16
2023-11-02,13,0.34,13
2023-11-03,13,0.82,20
2023-11-04,13,0.3,16
2023-11-05,13,0.84,15
2023-11-06,13,0.56,10
2023-11-07,13,0.75,10
2023-11-08,13,0.65,9
2023-11-09,13,0.61,17
2023-11-10,13,0.63,17
2023-11-11,13,0.81,16
2023-11-12,13,0.73,12
2023-11-13,13,0.51,11
2023-11-14,13,0.34,16
2023-11-15,13,0.56,20
2023-11-16,13,0.28,17
2023-11-17,13,0.46,17
2023-11-18,13,0.42,20
2023-11-19,13,0.38,9
2023-11-20,13,0.52,20
2023-11-21,13,0.62,8
2023-11-22,13,0.42,15
2023-11-23,13,0.77,23
2023-11-24,13,0.26,15
2023-11-25,13,0.52,20
2023-11-26,13,0.58,13
2023-11-27,13,0.36,18
2023-11-28,13,0.68,19
2023-11-29,13,0.09,18
2023-11-30,13,0.49,20
2023-12-01,13,0.5,13
2023-12-02,13,0.34,16
2023-12-03,13,0.39,12
2023-12-04,13,0.57,13
2023-12-05,13,0.43,12
2023-12-06,13,0.7,17
2023-12-07,13,0.54,22
2023-12-08,13,0.75,20
2023-12-09,13,0.76,23
2023-12-10,13,0.67,15
2023-12-11,13,0.78,11
2023-12-12,13,0.54,17
2023-12-13,13,0.3,18
2023-12-14,13,0.71,16
2023-12-15,13,0.42,19
2023-12-16,13,0.58,17
2023-12-17,13,0.59,12
2023-12-18,13,0.36,13
2023-12-19,13,0.64,10
2023-12-20,13,0.56,22
2023-12-21,13,0.7,17
2023-12-22,13,0.34,13
2023-12-23,13,0.15,11
2023-12-24,13,0.61,12
2023-12-25,13,0.4,17
2023-12-26,13,0.04,16
2023-12-27,13,0.41,14
2023-12-28,13,0.73,12
2023-12-29,13,0.57,12
2023-12-30,13,0.64,25
2023-12-31,13,0.51,18
2023-01-01,14,0.67,8
2023-01-02,14,0.47,9
2023-01-03,14,0.45,12
2023-01-04,14,0.7,13
2023-01-05,14,0.56,11
2023-01-06,14,0.78,8
2023-01-07,14,0.61,10
2023-01-08,14,0.22,13
2023-01-09,14,0.16,11
2023-01-10,14,0.79,12
2023-01-11,14,0.39,17
2023-01-12,14,0.43,13
2023-01-13,14,0.61,2
2023-01-14,14,0.44,15
2023-01-15,14,0.47,14
2023-01-16,14,0.49,10
2023-01-17,14,0.37,24
2023-01-18,14,0.37,13
2023-01-19,14,0.42,7
2023-01-20,14,0.7,18
2023-01-21,14,0.49,10
2023-01-22,14,0.74,7
2023-01-23,14,0.45,14
2023-01-24,14,0.07,10
2023-01-25,14,0.81,8
2023-01-26,14,0.42,6
2023-01-27,14,0.69,11
2023-01-28,14,0.49,10
2023-01-29,14,0.81,8
2023-01-30,14,0.4,13
2023-01-31,14,0.94,11
2023-02-01,14,0.37,8
2023-02-02,14,0.55,6
2023-02-03,14,0.53,9
2023-02-04,14,0.91,14
2023-02-05,14,0.4,16
2023-02-06,14,0.36,9
2023-02-07,14,0.61,9
2023-02-08,14,0.0,13
2023-02-09,14,0.53,7
2023-02-10,14,0.54,9
2023-02-11,14,0.48,11
2023-02-12,14,0.66,17
2023-02-13,14,0.77,9
2023-02-14,14,0.66,15
2023-02-15,14,0.85,8
2023-02-16,14,0.26,11
2023-02-17,14,0.31,14
2023-02-18,14,0.85,15
2023-02-19,14,0.44,9
2023-02-20,14,0.94,10
2023-02-21,14,0.36,9
2023-02-22,14,0.62,8
2023-02-23,14,0.22,16
2023-02-24,14,0.57,8
2023-02-25,14,0.75,9
2023-02-26,14,0.6,11
2023-02-27,14,0.41,8
2023-02-28,14,0.62,18
2023-03-01,14,0.37,8
2023-03-02,14,0.61,9
2023-03-03,14,0.71,8
2023-03-04,14,0.45,8
2023-03-05,14,0.69,10
2023-03-06,14,0.33,4
2023-03-07,14,0.37,7
2023-03-08,14,0.43,8
2023-03-09,14,0.53,9
2023-03-10,14,0.5,10
2023-03-11,14,1.1,11
2023-03-12,14,0.66,7
2023-03-13,14,0.87,10
2023-03-14,14,0.36,10
2023-03-15,14,0.48,12
2023-03-16,14,0.77,12
2023-03-17,14,0.63,14
2023-03-18,14,0.66,18
2023-03-19,14,0.43,13
2023-03-20,14,0.64,9
2023-03-21,14,0.19,11
2023-03-22,14,0.53,16
2023-03-23,14,0.54,10
2023-03-24,14,0.29,15
2023-03-25,14,0.63,8
2023-03-26,14,0.42,13
2023-03-27,14,0.78,13
2023-03-28,14,0.38,7
2023-03-29,14,0.79,16
2023-03-30,14,0.94,9
2023-03-31,14,0.41,6
2023-04-01,14,0.6,10
2023-04-02,14,0.34,12
2023-04-03,14,0.6,9
2023-04-04,14,0.37,13
2023-04-05,14,0.53,11
2023-04-06,14,0.63,14
2023-04-07,14,0.28,13
2023-04-08,14,0.54,11
2023-04-09,14,0.35,12
2023-04-10,14,0.28,10
2023-04-11,14,0.7,12
2023-04-12,14,0.31,14
2023-04-13,14,0.43,13
2023-04-14,14,0.44,10
2023-04-15,14,0.57,11
2023-04-16,14,0.66,13
2023-04-17,14,0.53,10
2023-04-18,14,0.3,4
2023-04-19,14,0.22,9
2023-04-20,14,0.68,10
2023-04-21,14,0.15,10
2023-04-22,14,0.64,8
2023-04-23,14,0.76,11
2023-04-24,14,0.47,9
2023-04-25,14,0.37,8
2023-04-26,14,0.67,7
2023-04-27,14,0.56,17
2023-04-28,14,0.49,14
2023-04-29,14,0.69,5
2023-04-30,14,0.59,5
2023-05-01,14,0.62,8
2023-05-02,14,0.77,13
2023-05-03,14,0.41,8
2023-05-04,14,0.33,13
2023-05-05,14,0.19,14
2023-05-06,14,0.46,17
2023-05-07,14,0.5,9
2023-05-08,14,0.56,11
2023-05-09,14,0.28,13
2023-05-10,14,0.62,9
2023-05-11,14,0.52,12
2023-05-12,14,0.36,7
2023-05-13,14,0.8,18
2023-05-14,14,0.65,9
2023-05-15,14,0.72,14
2023-05-16,14,0.39,13
2023-05-17,14,0.52,9
2023-05-18,14,0.4,11
2023-05-19,14,0.45,18
2023-05-20,14,0.11,16
2023-05-21,14,0.47,6
2023-05-22,14,0.25,16
2023-05-23,14,0.54,7
2023-05-24,14,0.68,10
2023-05-25,14,0.68,12
2023-05-26,14,0.38,7
2023-05-27,14,0.74,14
2023-05-28,14,0.33,12
2023-05-29,14,0.53,21
2023-05-30,14,0.34,9
2023-05-31,14,0.39,7
2023-06-01,14,0.11,14
2023-06-02,14,0.44,7
2023-06-03,14,0.58,13
2023-06-04,14,0.27,30
2023-06-05,14,0.38,37
2023-06-06,14,0.65,20
2023-06-07,14,0.49,14
2023-06-08,14,0.2,18
2023-06-09,14,0.57,10
2023-06-10,14,0.49,7
2023-06-11,14,0.35,13
2023-06-12,14,0.07,33
2023-06-13,14,0.39,21
2023-06-14,14,0.01,25
2023-06-15,14,0.41,8
2023-06-16,14,0.69,39
2023-06-17,14,0.59,37
2023-06-18,14,0.49,8
2023-06-19,14,0.6,27
2023-06-20,14,0.81,5
2023-06-21,14,0.34,15
2023-06-22,14,0.34,13
2023-06-23,14,0.39,9
2023-06-24,14,0.58,9
2023-06-25,14,0.51,11
2023-06-26,14,0.16,21
2023-06-27,14,0.23,5
2023-06-28,14,0.74,32
2023-06-29,14,0.06,29
2023-06-30,14,0.54,30
2023-07-01,14,0.57,20
2023-07-02,14,0.56,10
2023-07-03,14,0.8,26
2023-07-04,14,0.83,15
2023-07-05,14,0.46,15
2023-07-06,14,0.49,35
2023-07-07,14,0.32,12
2023-07-08,14,0.44,16
2023-07-09,14,0.01,26
2023-07-10,14,0.47,12
2023-07-11,14,0.4,11
2023-07-12,14,0.33,29
2023-07-13,14,0.46,22
2023-07-14,14,0.49,26
2023-07-15,14,0.51,17
2023-07-16,14,0.62,34
2023-07-17,14,0.33,40
2023-07-18,14,0.45,32
2023-07-19,14,0.44,10
2023-07-20,14,0.69,12
2023-07-21,14,0.64,14
2023-07-22,14,0.59,13
2023-07-23,14,0.75,8
2023-07-24,14,0.41,30
2023-07-25,14,0.43,31
2023-07-26,14,0.74,7
2023-07-27,14,0.28,9
2023-07-28,14,0.99,8
2023-07-29,14,0.7,13
2023-07-30,14,0.82,9
2023-07-31,14,0.51,45
2023-08-01,14,0.53,31
2023-08-02,14,0.79,10
2023-08-03,14,0.68,16
2023-08-04,14,0.28,23
2023-08-05,14,0.43,33
2023-08-06,14,0.34,37
2023-08-07,14,0.46,15
2023-08-08,14,0.62,33
2023-08-09,14,0.44,30
2023-08-10,14,0.67,36
2023-08-11,14,0.44,10
2023-08-12,14,0.54,40
2023-08-13,14,0.56,10
2023-08-14,14,0.5,39
2023-08-15,14,0.49,27
2023-08-16,14,0.39,28
2023-08-17,14,0.62,11
2023-08-18,14,0.85,14
2023-08-19,14,0.38,29
2023-08-20,14,0.38,8
2023-08-21,14,0.46,13
2023-08-22,14,0.83,10
2023-08-23,14,0.51,15
2023-08-24,14,0.59,12
2023-08-25,14,0.37,6
2023-08-26,14,0.17,10
2023-08-27,14,0.59,15
2023-08-28,14,0.41,13
2023-08-29,14,0.35,39
2023-08-30,14,0.3,27
2023-08-31,14,0.29,6
2023-09-01,14,0.52,33
2023-09-02,14,0.24,14
2023-09-03,14,0.56,24
2023-09-04,14,0.4,8
2023-09-05,14,0.17,30
2023-09-06,14,0.08,34
2023-09-07,14,0.59,34
2023-09-08,14,0.31,5
2023-09-09,14,0.27,27
2023-09-10,14,0.33,25
2023-09-11,14,0.42,29
2023-09-12,14,0.34,9
2023-09-13,14,0.69,34
2023-09-14,14,0.47,29
2023-09-15,14,0.64,12
2023-09-16,14,0.57,5
2023-09-17,14,0.49,45
2023-09-18,14,0.12,7
2023-09-19,14,0.32,12
2023-09-20,14,0.43,11
2023-09-21,14,0.03,27
2023-09-22,14,0.33,16
2023-09-23,14,0.16,28
2023-09-24,14,0.45,25
2023-09-25,14,0.57,10
2023-09-26,14,0.53,7
2023-09-27,14,0.72,13
2023-09-28,14,0.68,7
2023-09-29,14,0.38,15
2023-09-30,14,0.4,26
2023-10-01,14,0.62,8
2023-10-02,14,0.47,10
2023-10-03,14,0.42,15
2023-10-04,14,0.42,18
2023-10-05,14,0.21,12
2023-10-06,14,0.68,17
2023-10-07,14,0.35,13
2023-10-08,14,0.69,17
2023-10-09,14,0.36,10
2023-10-10,14,0.39,5
2023-10-11,14,0.45,8
2023-10-12,14,0.41,12
2023-10-13,14,0.43,8
2023-10-14,14,0.26,14
2023-10-15,14,0.57,12
2023-10-16,14,0.53,2
2023-10-17,14,0.71,8
2023-10-18,14,0.33,13
2023-10-19,14,0.46,14
2023-10-20,14,0.38,13
2023-10-21,14,0.62,8
2023-10-22,14,0.28,12
2023-10-23,14,0.66,6
2023-10-24,14,0.47,12
2023-10-25,14,0.37,7
2023-10-26,14,0.65,16
2023-10-27,14,0.32,9
2023-10-28,14,0.85,8
2023-10-29,14,0.67,11
2023-10-30,14,0.47,6
2023-10-31,14,0.7,7
2023-11-01,14,0.01,8
2023-11-02,14,0.51,14
2023-11-03,14,0.3,11
2023-11-04,14,0.31,14
2023-11-05,14,0.69,9
2023-11-06,14,0.41,11
2023-11-07,14,0.48,12
2023-11-08,14,0.67,8
2023-11-09,14,0.6,10
2023-11-10,14,0.66,7
2023-11-11,14,0.32,9
2023-11-12,14,0.44,11
2023-11-13,14,0.83,13
2023-11-14,14,0.48,8
2023-11-15,14,0.7,9
2023-11-16,14,0.44,8
2023-11-17,14,0.92,6
2023-11-18,14,0.49,15
2023-11-19,14,0.69,11
2023-11-20,14,0.63,10
2023-11-21,14,0.57,21
2023-11-22,14,0.52,9
2023-11-23,14,0.41,12
2023-11-24,14,0.57,11
2023-11-25,14,0.36,13
2023-11-26,14,0.08,9
2023-11-27,14,0.73,17
2023-11-28,14,0.63,8
2023-11-29,14,0.05,5
2023-11-30,14,0.48,8
2023-12-01,14,0.46,14
2023-12-02,14,1.01,13
2023-12-03,14,0.22,16
2023-12-04,14,0.45,13
2023-12-05,14,0.41,12
2023-12-06,14,0.78,9
2023-12-07,14,0.53,9
2023-12-08,14,0.8,7
2023-12-09,14,0.66,10
2023-12-10,14,0.33,8
2023-12-11,14,0.74,3
2023-12-12,14,0.0,15
2023-12-13,14,0.73,10
2023-12-14,14,0.07,14
2023-12-15,14,0.25,10
2023-12-16,14,0.54,11
2023-12-17,14,0.62,15
2023-12-18,14,0.45,15
2023-12-19,14,0.25,11
2023-12-20,14,0.46,11
2023-12-21,14,0.86,12
2023-12-22,14,0.63,10
2023-12-23,14,0.59,18
2023-12-24,14,0.53,10
2023-12-25,14,0.73,15
2023-12-26,14,0.64,13
2023-12-27,14,0.18,6
2023-12-28,14,0.19,14
2023-12-29,14,0.81,9
2023-12-30,14,0.51,13
2023-12-31,14,0.51,9
2023-01-01,15,0.51,8
2023-01-02,15,0.7,14
2023-01-03,15,0.29,12
2023-01-04,15,0.54,10
2023-01-05,15,0.5,14
2023-01-06,15,0.49,15
2023-01-07,15,0.32,16
2023-01-08,15,0.18,15
2023-01-09,15,0.19,14
2023-01-10,15,0.44,12
2023-01-11,15,0.45,16
2023-01-12,15,0.42,8
2023-01-13,15,0.61,16
2023-01-14,15,0.44,17
2023-01-15,15,0.42,15
2023-01-16,15,0.55,16
2023-01-17,15,0.53,15
2023-01-18,15,0.6,16
2023-01-19,15,0.71,12
2023-01-20,15,0.75,14
2023-01-21,15,0.45,8
2023-01-22,15,0.81,9
2023-01-23,15,0.64,16
2023-01-24,15,0.14,14
2023-01-25,15,0.85,11
2023-01-26,15,0.71,15
2023-01-27,15,0.86,10
2023-01-28,15,0.57,13
2023-01-29,15,0.57,10
2023-01-30,15,0.66,12
2023-01-31,15,0.49,12
2023-02-01,15,0.55,16
2023-02-02,15,0.62,15
2023-02-03,15,0.87,13
2023-02-04,15,0.69,12
2023-02-05,15,0.81,9
2023-02-06,15,0.43,18
2023-02-07,15,0.44,11
2023-02-08,15,0.48,15
2023-02-09,15,0.49,10
2023-02-10,15,0.38,10
2023-02-11,15,0.53,13
2023-02-12,15,0.82,12
2023-02-13,15,0.79,16
2023-02-14,15,0.26,13
2023-02-15,15,0.82,19
2023-02-16,15,0.18,17
2023-02-17,15,0.32,13
2023-02-18,15,0.66,13
2023-02-19,15,0.44,15
2023-02-20,15,0.99,4
2023-02-21,15,0.38,17
2023-02-22,15,0.23,15
2023-02-23,15,0.3,12
2023-02-24,15,0.43,19
2023-02-25,15,0.55,17
2023-02-26,15,0.56,14
2023-02-27,15,0.32,15
2023-02-28,15,0.35,20
2023-03-01,15,0.21,15
2023-03-02,15,0.41,12
2023-03-03,15,0.38,20
2023-03-04,15,0.64,15
2023-03-05,15,0.27,23
2023-03-06,15,0.4,13
2023-03-07,15,0.34,14
2023-03-08,15,0.49,9
2023-03-09,15,0.39,14
2023-03-10,15,0.87,12
2023-03-11,15,0.38,15
2023-03-12,15,0.49,15
2023-03-13,15,0.36,18
2023-03-14,15,0.94,17
2023-03-15,15,0.14,16
2023-03-16,15,0.49,18
2023-03-17,15,0.86,16
2023-03-18,15,0.3,13
2023-03-19,15,0.21,20
2023-03-20,15,0.56,12
2023-03-21,15,0.41,14
2023-03-22,15,0.7,14
2023-03-23,15,0.44,13
2023-03-24,15,0.91,11
2023-03-25,15,0.61,15
2023-03-26,15,0.52,11
2023-03-27,15,0.51,13
2023-03-28,15,0.28,14
2023-03-29,15,0.44,22
2023-03-30,15,0.56,14
2023-03-31,15,0.76,16
2023-04-01,15,0.25,8
2023-04-02,15,0.47,16
2023-04-03,15,0.5,15
2023-04-04,15,0.77,5
2023-04-05,15,0.41,17
2023-04-06,15,0.3,11
2023-04-07,15,0.13,14
2023-04-08,15,0.53,6
2023-04-09,15,0.73,14
2023-04-10,15,0.57,16
2023-04-11,15,0.48,13
2023-04-12,15,0.71,15
2023-04-13,15,0.71,16
2023-04-14,15,0.15,20
2023-04-15,15,0.75,13
2023-04-16,15,0.36,12
2023-04-17,15,0.59,12
2023-04-18,15,0.51,14
2023-04-19,15,0.26,10
2023-04-20,15,0.34,11
2023-04-21,15,0.53,18
2023-04-22,15,0.51,20
2023-04-23,15,0.27,9
2023-04-24,15,0.27,13
2023-04-25,15,0.41,15
2023-04-26,15,0.33,14
2023-04-27,15,0.54,8
2023-04-28,15,0.36,12
2023-04-29,15,0.47,13
2023-04-30,15,0.51,16
2023-05-01,15,0.57,14
2023-05-02,15,0.49,14
2023-05-03,15,0.34,14
2023-05-04,15,0.67,11
2023-05-05,15,0.73,15
2023-05-06,15,0.77,15
2023-05-07,15,0.63,11
2023-05-08,15,0.3,21
2023-05-09,15,0.63,10
2023-05-10,15,0.48,11
2023-05-11,15,0.0,24
2023-05-12,15,0.64,17
2023-05-13,15,0.52,9
2023-05-14,15,0.55,10
2023-05-15,15,0.18,17
2023-05-16,15,0.55,12
2023-05-17,15,0.3,16
2023-05-18,15,0.79,13
2023-05-19,15,0.47,17
2023-05-20,15,0.54,14
2023-05-21,15,0.85,20
2023-05-22,15,0.73,11
2023-05-23,15,0.72,17
2023-05-24,15,0.5,19
2023-05-25,15,0.39,11
2023-05-26,15,0.38,13
2023-05-27,15,0.25,19
2023-05-28,15,0.41,8
2023-05-29,15,0.56,13
2023-05-30,15,0.55,11
2023-05-31,15,0.33,10
2023-06-01,15,0.95,14
2023-06-02,15,0.71,17
2023-06-03,15,0.64,12
2023-06-04,15,0.41,35
2023-06-05,15,0.44,31
2023-06-06,15,0.61,33
2023-06-07,15,0.63,11
2023-06-08,15,0.4,32
2023-06-09,15,0.64,15
2023-06-10,15,0.57,8
2023-06-11,15,0.78,12
2023-06-12,15,0.3,37
2023-06-13,15,0.38,35
2023-06-14,15,0.4,36
2023-06-15,15,0.48,15
2023-06-16,15,0.32,27
2023-06-17,15,0.5,28
2023-06-18,15,0.33,17
2023-06-19,15,0.11,40
2023-06-20,15,0.02,10
2023-06-21,15,0.39,12
2023-06-22,15,0.48,12
2023-06-23,15,0.45,12
2023-06-24,15,0.45,12
2023-06-25,15,0.55,14
2023-06-26,15,0.39,31
2023-06-27,15,0.29,13
2023-06-28,15,0.43,28
2023-06-29,15,0.33,31
2023-06-30,15,0.13,42
2023-07-01,15,0.57,28
2023-07-02,15,0.92,19
2023-07-03,15,0.39,35
2023-07-04,15,0.33,20
2023-07-05,15,0.43,21
2023-07-06,15,0.49,23
2023-07-07,15,0.59,10
2023-07-08,15,0.61,14
2023-07-09,15,0.5,38
2023-07-10,15,0.51,10
2023-07-11,15,0.62,19
2023-07-12,15,0.35,24
2023-07-13,15,0.1,35
2023-07-14,15,0.48,36
2023-07-15,15,0.27,15
2023-07-16,15,0.39,33
2023-07-17,15,0.25,34
2023-07-18,15,0.47,44
2023-07-19,15,0.8,6
2023-07-20,15,0.43,11
2023-07-21,15,0.41,15
2023-07-22,15,0.54,9
2023-07-23,15,0.81,15
2023-07-24,15,0.37,40
2023-07-25,15,0.34,33
2023-07-26,15,0.52,13
2023-07-27,15,0.87,15
2023-07-28,15,0.36,15
2023-07-29,15,1.03,15
2023-07-30,15,0.02,16
2023-07-31,15,0.4,21
2023-08-01,15,0.04,44
2023-08-02,15,0.54,15
2023-08-03,15,0.13,8
2023-08-04,15,0.53,28
2023-08-05,15,0.07,36
2023-08-06,15,0.23,38
2023-08-07,15,0.36,12
2023-08-08,15,0.37,36
2023-08-09,15,0.49,28
2023-08-10,15,0.21,23
2023-08-11,15,0.7,13
2023-08-12,15,0.57,36
2023-08-13,15,0.17,13
2023-08-14,15,0.79,41
2023-08-15,15,0.56,24
2023-08-16,15,0.38,40
2023-08-17,15,0.3,12
2023-08-18,15,0.94,7
2023-08-19,15,0.31,41
2023-08-20,15,0.49,11
2023-08-21,15,0.45,9
2023-08-22,15,0.31,20
2023-08-23,15,0.26,18
2023-08-24,15,0.55,19
2023-08-25,15,0.66,8
2023-08-26,15,0.82,11
2023-08-27,15,0.58,17
2023-08-28,15,0.14,9
2023-08-29,15,0.2,37
2023-08-30,15,0.45,34
2023-08-31,15,0.56,12
2023-09-01,15,0.26,38
2023-09-02,15,0.94,15
2023-09-03,15,0.61,41
2023-09-04,15,0.53,10
2023-09-05,15,0.31,37
2023-09-06,15,0.25,29
2023-09-07,15,0.08,36
2023-09-08,15,0.71,14
2023-09-09,15,0.28,36
2023-09-10,15,0.3,42
2023-09-11,15,0.69,29
2023-09-12,15,0.37,13
2023-09-13,15,0.77,35
2023-09-14,15,0.34,29
2023-09-15,15,0.56,15
2023-09-16,15,0.62,17
2023-09-17,15,0.48,36
2023-09-18,15,0.88,21
2023-09-19,15,0.39,13
2023-09-20,15,0.95,12
2023-09-21,15,0.21,28
2023-09-22,15,0.51,20
2023-09-23,15,0.56,34
2023-09-24,15,0.56,36
2023-09-25,15,0.34,20
2023-09-26,15,0.69,15
2023-09-27,15,0.37,15
2023-09-28,15,0.88,14
2023-09-29,15,0.21,9
2023-09-30,15,0.57,44
2023-10-01,15,0.25,23
2023-10-02,15,0.72,15
2023-10-03,15,0.76,16
2023-10-04,15,0.83,14
2023-10-05,15,0.04,17
2023-10-06,15,0.5,13
2023-10-07,15,0.54,10
2023-10-08,15,0.61,10
2023-10-09,15,0.69,13
2023-10-10,15,0.54,9
2023-10-11,15,0.55,14
2023-10-12,15,0.49,18
2023-10-13,15,0.14,12
2023-10-14,15,0.51,11
2023-10-15,15,0.55,13
2023-10-16,15,0.32,10
2023-10-17,15,0.79,21
2023-10-18,15,0.55,11
2023-10-19,15,0.16,17
2023-10-20,15,0.39,12
2023-10-21,15,0.38,12
2023-10-22,15,0.64,16
2023-10-23,15,0.33,16
2023-10-24,15,0.65,17
2023-10-25,15,1.0,14
2023-10-26,15,0.34,20
2023-10-27,15,0.0,10
2023-10-28,15,0.24,16
2023-10-29,15,0.58,19
2023-10-30,15,0.42,15
2023-10-31,15,0.46,10
2023-11-01,15,0.43,18
2023-11-02,15,0.58,13
2023-11-03,15,0.7,20
2023-11-04,15,0.85,21
2023-11-05,15,0.36,16
2023-11-06,15,0.41,16
2023-11-07,15,0.36,14
2023-11-08,15,0.48,5
2023-11-09,15,0.88,9
2023-11-10,15,0.39,10
2023-11-11,15,0.5,22
2023-11-12,15,0.69,13
2023-11-13,15,0.36,11
2023-11-14,15,0.98,13
2023-11-15,15,0.53,10
2023-11-16,15,0.57,17
2023-11-17,15,0.18,15
2023-11-18,15,0.54,18
2023-11-19,15,0.66,19
2023-11-20,15,0.74,17
2023-11-21,15,0.67,11
2023-11-22,15,0.89,19
2023-11-23,15,0.72,13
2023-11-24,15,0.48,15
2023-11-25,15,0.73,25
2023-11-26,15,0.33,11
2023-11-27,15,0.47,17
2023-11-28,15,0.41,10
2023-11-29,15,0.1,18
2023-11-30,15,0.16,12
2023-12-01,15,0.69,16
2023-12-02,15,0.47,14
2023-12-03,15,0.47,11
2023-12-04,15,0.52,19
2023-12-05,15,0.52,17
2023-12-06,15,0.3,14
2023-12-07,15,0.55,14
2023-12-08,15,0.0,13
2023-12-09,15,0.51,11
2023-12-10,15,0.59,12
2023-12-11,15,0.67,20
2023-12-12,15,0.51,18
2023-12-13,15,0.34,15
2023-12-14,15,0.51,9
2023-12-15,15,0.66,18
2023-12-16,15,0.71,14
2023-12-17,15,0.54,15
2023-12-18,15,0.13,13
2023-12-19,15,0.64,16
2023-12-20,15,0.61,9
2023-12-21,15,0.37,16
2023-12-22,15,0.46,20
2023-12-23,15,0.5,13
2023-12-24,15,0.47,7
2023-12-25,15,0.33,12
2023-12-26,15,0.53,11
2023-12-27,15,0.4,17
2023-12-28,15,0.79,12
2023-12-29,15,0.47,10
2023-12-30,15,0.22,24
2023-12-31,15,0.6,14
2023-01-01,16,0.32,14
2023-01-02,16,0.19,13
2023-01-03,16,0.86,8
2023-01-04,16,0.4,9
2023-01-05,16,0.86,13
2023-01-06,16,0.46,11
2023-01-07,16,0.61,11
2023-01-08,16,0.54,13
2023-01-09,16,0.68,15
2023-01-10,16,0.57,13
2023-01-11,16,0.4,11
2023-01-12,16,0.28,8
2023-01-13,16,0.54,12
2023-01-14,16,0.48,12
2023-01-15,16,0.53,13
2023-01-16,16,0.33,7
2023-01-17,16,0.47,12
2023-01-18,16,0.61,9
2023-01-19,16,0.69,15
2023-01-20,16,0.7,6
2023-01-21,16,0.55,17
2023-01-22,16,0.01,20
2023-01-23,16,0.69,19
2023-01-24,16,0.64,13
2023-01-25,16,0.19,15
2023-01-26,16,0.65,12
2023-01-27,16,0.59,7
2023-01-28,16,0.58,16
2023-01-29,16,0.06,12
2023-01-30,16,0.66,16
2023-01-31,16,0.48,12
2023-02-01,16,0.67,11
2023-02-02,16,1.08,13
2023-02-03,16,0.43,11
2023-02-04,16,0.39,7
2023-02-05,16,0.49,10
2023-02-06,16,0.63,13
2023-02-07,16,0.43,17
2023-02-08,16,0.46,12
2023-02-09,16,0.66,10
2023-02-10,16,0.89,16
2023-02-11,16,0.54,12
2023-02-12,16,0.85,11
2023-02-13,16,0.52,15
2023-02-14,16,0.18,9
2023-02-15,16,0.4,19
2023-02-16,16,0.22,19
2023-02-17,16,0.43,15
2023-02-18,16,0.32,15
2023-02-19,16,0.36,13
2023-02-20,16,0.44,12
2023-02-21,16,0.57,14
2023-02-22,16,0.41,12
2023-02-23,16,0.58,17
2023-02-24,16,0.3,13
2023-02-25,16,0.0,19
2023-02-26,16,0.61,10
2023-02-27,16,0.86,17
2023-02-28,16,0.87,18
2023-03-01,16,0.34,17
2023-03-02,16,0.0,11
2023-03-03,16,0.7,17
2023-03-04,16,0.61,16
2023-03-05,16,0.29,12
2023-03-06,16,0.23,13
2023-03-07,16,0.48,12
2023-03-08,16,0.39,9
2023-03-09,16,0.82,11
2023-03-10,16,0.46,16
2023-03-11,16,0.64,6
2023-03-12,16,0.59,9
2023-03-13,16,0.21,9
2023-03-14,16,0.39,16
2023-03-15,16,0.38,10
2023-03-16,16,0.35,14
2023-03-17,16,0.22,11
2023-03-18,16,0.41,12
2023-03-19,16,0.69,15
2023-03-20,16,0.68,17
2023-03-21,16,0.27,13
2023-03-22,16,0.3,16
2023-03-23,16,0.0,20
2023-03-24,16,0.27,13
2023-03-25,16,0.41,16
2023-03-26,16,0.33,10
2023-03-27,16,0.66,15
2023-03-28,16,0.17,14
2023-03-29,16,0.46,15
2023-03-30,16,0.35,10
2023-03-31,16,0.4,13
2023-04-01,16,0.48,11
2023-04-02,16,0.12,16
2023-04-03,16,0.6,17
2023-04-04,16,0.46,12
2023-04-05,16,0.5,9
2023-04-06,16,0.35,7
2023-04-07,16,0.23,16
2023-04-08,16,0.0,16
2023-04-09,16,0.61,13
2023-04-10,16,0.47,11
2023-04-11,16,0.72,14
2023-04-12,16,0.38,16
2023-04-13,16,0.56,19
2023-04-14,16,0.51,16
2023-04-15,16,0.31,15
2023-04-16,16,0.8,14
2023-04-17,16,0.38,11
2023-04-18,16,0.51,13
2023-04-19,16,0.47,13
2023-04-20,16,0.23,10
